date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:35:46	125320/125320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Oct%202019%2015:56:33%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.eot?	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400d41d.eot	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:50	72148/72148	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2015:56:35%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.woff2	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.html	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:50	84568/84568	---MCZ	200	added ('OK')	application/x-font-woff	date:Tue,%2001%20Oct%202019%2015:56:34%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.woff	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.woff	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:51	125016/125016	---MCZ	200	added ('OK')	application/x-font-ttf	date:Tue,%2001%20Oct%202019%2015:56:33%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.ttf	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.ttf	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:52	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:05:53%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.svg	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-brands-400.a1.delayed	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:53	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Oct%202019%2015:56:35%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.eot	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.eot	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:54	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Oct%202019%2015:56:35%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.eot?	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400d41d.eot	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:54	13608/13608	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2015:56:37%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.woff2	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.html	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:55	16812/16812	---M-Z	200	added ('OK')	application/x-font-woff	date:Tue,%2001%20Oct%202019%2015:56:37%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.woff	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.woff	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:56	34092/34092	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2001%20Oct%202019%2015:56:36%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.ttf	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.ttf	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:35:57	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:05:58%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.svg	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-regular-400.svg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:36:00	186512/186512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Oct%202019%2015:56:39%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.eot	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.eot	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:36:00	186512/186512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Oct%202019%2015:56:39%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.eot?	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900d41d.eot	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:36:00	74320/74320	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2015:56:41%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.woff2	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.html	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:36:01	96248/96248	---MCZ	200	added ('OK')	application/x-font-woff	date:Tue,%2001%20Oct%202019%2015:56:41%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.woff	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.woff	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:36:01	186228/186228	---MCZ	200	added ('OK')	application/x-font-ttf	date:Tue,%2001%20Oct%202019%2015:56:39%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.ttf	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.ttf	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:36:02	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:06:02%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.svg	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/webfonts/fa-solid-900.svg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/all.min.css)
13:36:02	17670/17670	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Oct%202019%2015:55:48%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.eot	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.eot	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/flaticon.css)
13:36:03	17670/17670	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Oct%202019%2015:55:48%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.eot?	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticond41d.eot	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/flaticon.css)
13:36:04	8848/8848	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2015:55:58%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.woff2	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.html	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/flaticon.css)
13:36:04	10412/10412	---M-Z	200	added ('OK')	application/x-font-woff	date:Tue,%2001%20Oct%202019%2015:55:56%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.woff	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.woff	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/flaticon.css)
13:36:05	17492/17492	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2001%20Oct%202019%2015:55:54%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.ttf	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.ttf	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/flaticon.css)
13:36:06	114153/114153	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Oct%202019%2015:55:52%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.svg	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/Flaticon.svg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/fonts/flaticon.css)
13:36:07	4123/4123	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202019%2015:56:08%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/logo2.png	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/logo2.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/login.html)
13:36:07	94134/94134	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:13%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/login-bg.jpg	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/login-bg.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/style.css)
13:36:08	175734/175734	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Oct%202019%2015:56:11%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/preloader.gif	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/preloader.gif	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/style.css)
13:36:08	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:06:08%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/jquery.smoothscroll.min.js	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/jquery.smoothscroll.min.js	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/student-promotion.html)
13:36:09	14786/14786	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:22%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/teacher.jpg	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/teacher.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/teacher-details.html)
13:36:09	15014/15014	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:13%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/parents.jpg	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/parents.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/parents-details.html)
13:36:10	1783/1783	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2001%20Oct%202019%2015:56:19%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/google-marker-map.js	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/google-marker-map.js	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/map.html)
13:36:12	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:06:12%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_both.png	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_both.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
13:36:13	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:06:14%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc.png	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
13:36:15	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:06:15%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc.png	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
13:36:17	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:06:17%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc_disabled.png	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc_disabled.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
13:36:18	40940/40940	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202020%2008:06:19%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc_disabled.png	C:/Users/shubh/Music/lms3/lms3/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc_disabled.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
